original_text,processed_text
"RT @EpochTimes: “We inherited an ISIS caliphate, Iran was strong, Libya was a mess and a lot of our allies felt abandoned.”

#JaredKushner…",": “ We inherited ISIS caliphate , Iran strong , Libya mess lot allies felt abandoned. ” …"
"@thehill #FridayFeeling #FridayMotivation #FridayWisdom #FridayThoughts #TrumpImpeachment 
Trump Loyalty - The Whis… https://t.co/Y9Gdl7JkXP",Trump Loyalty - The Whis…
RT @seanhannity: Biden PLUNGES in Polls... https://t.co/olbGc7U11r https://t.co/njrHeUXiqM,: Biden PLUNGES Polls ...
@CNN O.k. let boo trump and shout lock him up,O.k . let boo trump shout lock
"RT @EpochTimes: “She’s going to [lose her power]… It only takes 19 seats to win the majority.”

@GOPLeader McCarthy warned that @SpeakerPel…",: “ She ’ going [ lose power ] … It takes seats win majority. ” McCarthy warned …
"RT @dmartosko: New: In a little-noted interview Wednesday, Joe Biden said 'the president and I' want tax credits for green-minded building…",": New : In little-noted interview Wednesday , Joe Biden said 'the president I ' want tax credits green-minded building…"
"RT @deanowx: President Trump landing in Tupelo, MS @WTVAjohn @EmilyOnTV @wtvamatt https://t.co/ZbwZJ3Y51V",": President Trump landing Tupelo , MS"
"RT @TrumpWarRoom: WATCH: A confused Joe Biden appeared to be reliving his 2012 campaign during an interview in Iowa this week, touting a cu…",": WATCH : A confused Joe Biden appeared reliving campaign interview Iowa week , touting cu…"
"RT @parscale: - “Half the senior staff on Trump’s 2020 campaign team are women, a sharp shift from the 2016 operation.”

Proud of our entir…",": - “ Half senior staff Trump ’ campaign team women , sharp shift operation. ” Proud entir…"
"RT @washingtonpost: Trump says Chad Wolf now acting Homeland Security chief, adding to confusion about transition https://t.co/eEd623wmgr",": Trump says Chad Wolf acting Homeland Security chief , adding confusion transition"
"RT @Marlene02374846: Rob Reiner just predicted how Trump's ""corrupt and criminal"" presidency will end https://t.co/DhoRaLoYKi",: Rob Reiner predicted Trump 's `` corrupt criminal '' presidency end
@AndrewFeinberg @realDonaldTrump Which means Trump will think it’s a great idea,Which means Trump think ’ great idea
RT @jonfavs: Please let's all pretend to be very afraid of this so he does it https://t.co/QBX5jwgNhk,: Please let 's pretend afraid
"RT @Truth_Herald7: @RideWithC4T
""And I'm proud to be an American where at least I know I'm free.And I won't forget the men who died, who ga…",": `` And I 'm proud American least I know I 'm free.And I wo n't forget men died , ga…"
"@realDonaldTrump Trump you are the FRAUD. You are getting absolutely nothing done, you have done nothing all week l… https://t.co/CNHpD63nMb","Trump FRAUD . You getting absolutely nothing done , done nothing week l…"
"RT @RBNEWSMAN: 🇺🇸
Do you support the impeachment of Donald Trump?
🇺🇸
(Re-tweet and vote)
🇺🇸
@joncoopertweets",: 🇺🇸 Do support impeachment Donald Trump ? 🇺🇸 ( Re-tweet vote ) 🇺🇸
"RT @atrupar: It's already lit, folks -- Trump fans are doing the YMCA dance before his speech https://t.co/YBWTKn4djU",": It 's already lit , folks -- Trump fans YMCA dance speech"
RT @PhilMcCrackin44: Are you suggesting Trump should be paying taxes on his Presidential salary; which he magnanimously donates to charity…,: Are suggesting Trump paying taxes Presidential salary ; magnanimously donates charity…
RT @TheRynheart: ‘One British official with knowledge of Barr’s wish list presented to London commented  “it is like nothing we have come a…,: ‘ One British official knowledge Barr ’ wish list presented London commented “ like nothing come a…
"RT @MoooPapa: President Trump just donated his $400,000 salary to rebuild military cemeteries but I didn't hear that on the news.",": President Trump donated $ 400,000 salary rebuild military cemeteries I n't hear news ."
"RT @reubing: Trump rally tonight in Mississippi. 

On CSPAN2 at 8 PM Eastern time.

OANN also.

Please don't watch on Fox, which cuts in of…",": Trump rally tonight Mississippi . On CSPAN2 PM Eastern time . OANN also . Please n't watch Fox , cuts of…"
The White Trash Whisperer has a hillbilly Nuremberg rally tonight,The White Trash Whisperer hillbilly Nuremberg rally tonight
RT @onhistodd: Video: Gardiner back on fire: Labour won't 'roll over and have tummy tickled' by Trump or hold hand in garden https://t.co/6…,: Video : Gardiner back fire : Labour wo n't 'roll tummy tickled ' Trump hold hand garden
RT @brianklaas: To be clear: a burglary of a domestic political party's HQ is less serious than trying to use US national security as lever…,: To clear : burglary domestic political party 's HQ less serious trying use US national security lever…
"RT @GOP: .@RepAndyBiggsAZ: If the American public is ever able to see what is going on in the Soviet-style hearings, they will be outraged…",": . : If American public ever able see going Soviet-style hearings , outraged…"
"@SenRonJohnson According to Trump, he's the one not getting credit for pulling the operation off, with a K9, which he calls a dog.","According Trump , 's one getting credit pulling operation , K9 , calls dog ."
RT @LetzBrealistic: @RideWithC4T @sxdoc @RSBNetwork @realDonaldTrump @_LizWillis @ZoeSozo @Trump Outstanding little Patriot,: Outstanding little Patriot
"RT @daily_moderate: National debt surpasses record $23 trillion...

But job numbers are up and unemployment is down, so let’s just focus on…",": National debt surpasses record $ 23 trillion ... But job numbers unemployment , let ’ focus on…"
"RT @Anon_decoder: Safety First
MAKE ARs GREAT AGAIN
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸

#Beto2020 #Qanons #Qanon8chan #trump #Trump2020 #WWG1WGAWORLDWIDE…",: Safety First MAKE ARs GREAT AGAIN 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 …
"RT @TaxReformExpert: Nancy Pelosi and the Democrats warned illegals that ICE was coming, but they still can’t figure out why President Trum…",": Nancy Pelosi Democrats warned illegals ICE coming , still ’ figure President Trum…"
@susang263 @BetoORourke So what your saying is trump wins in 2020?,So saying trump wins ?
RT @3Days3Nights: Syria’s President Assad has formally submitted to Trump today. We are down to Iran and and Israel now. https://t.co/ufxT8…,: Syria ’ President Assad formally submitted Trump today . We Iran Israel .
"@washingtonpost They are acolytes of Trump and nothing more. Obviously, their oaths to uphold the Constitution mean… https://t.co/DzN5G2FjTk","They acolytes Trump nothing . Obviously , oaths uphold Constitution mean…"
"RT @Delavegalaw: This is where the GOP is. They admit the QPQ, but they're saying, or trying to say, it wasn't a corrupt QPQ, that it was F…",": This GOP . They admit QPQ , 're saying , trying say , n't corrupt QPQ , F…"
RT @NightlyPolitics: White House Silent After Proof Emerges That Melania Trump Worked Illegally When She Came to the US https://t.co/Dx9Ggl…,: White House Silent After Proof Emerges That Melania Trump Worked Illegally When She Came US
"SEMPER FI TO ALL PATRIOTS IN MISSISSIPPI!
AND, IN ALL OF AMERICA!","SEMPER FI TO ALL PATRIOTS IN MISSISSIPPI ! AND , IN ALL OF AMERICA !"
TRUMP COMUNISTA,TRUMP COMUNISTA
"RT @TaxReformExpert: Think about this for a moment...

We are paying 535 members of Congress millions to do nothing. 

We are paying Presid…",: Think moment ... We paying members Congress millions nothing . We paying Presid…
"RT @GregRubini: the ""whisteblower"" Eric Ciaramella traveled with Joe Biden to Ukraine 
several times

on Air Force Two...  

and also brief…",: `` whisteblower '' Eric Ciaramella traveled Joe Biden Ukraine several times Air Force Two ... also brief…
@RWPUSA Surprised Trump hasn't suggested this on his minions at his rally's. They believe everything the moron says anyways.,Surprised Trump n't suggested minions rally 's . They believe everything moron says anyways .
"RT @elianatrue: @realDonaldTrump 5 MORE YEARS!!!
Thank you President Trump!!!
Best POTUS EVER!!!
❤❤❤❤❤ https://t.co/FFb7UJnerv",: MORE YEARS ! ! ! Thank President Trump ! ! ! Best POTUS EVER ! ! !
Get rid of all Obama hold overs President Trump! It’s time!,Get rid Obama hold overs President Trump ! It ’ time !
RT @RudyGiuliani: Did Shiftless emphasize this entirely exculpatory testimony. https://t.co/5G4EkUEW4F,: Did Shiftless emphasize entirely exculpatory testimony .
RT @MatthewJshow: @realDonaldTrump Democrats realize that President Trump is the boss! And it scares the hell out of them!,: Democrats realize President Trump boss ! And scares hell !
"RT @dmartosko: New: In a little-noted interview Wednesday, Joe Biden said 'the president and I' want tax credits for green-minded building…",": New : In little-noted interview Wednesday , Joe Biden said 'the president I ' want tax credits green-minded building…"
RT @kurteichenwald: 7....suppose the people take up arms or Does anything but acquiesce. Trump can declare this an insurrection amd suspenx…,: ... .suppose people take arms Does anything acquiesce . Trump declare insurrection amd suspenx…
"RT @thebradfordfile: Donald J. Trump is having another rally to speak directly to the people he serves, and loves.

Adam Schiff is running…",": Donald J. Trump another rally speak directly people serves , loves . Adam Schiff running…"
"RT @olgaNYC1211: This is extremely dangerous Barr/Trump requesting info from our allies to take down our agencies. British official ""it is…",: This extremely dangerous Barr/Trump requesting info allies take agencies . British official `` is…
RT @kylegriffin1: It was just reported earlier that Eisenberg told Lt. Col. Vindman not to discuss his serious concerns about Trump and Zel…,: It reported earlier Eisenberg told Lt. Col. Vindman discuss serious concerns Trump Zel…
"RT @TransEquality: BREAKING: The Trump administration announced it will allow anti-LGBTQ discrimination in all grants from @HHSGov, impacti…",": BREAKING : The Trump administration announced allow anti-LGBTQ discrimination grants , impacti…"
"@thehill I seem to recall two Bushes, two Clintons, and two Obamas who are all still more popular than Trump has ever been.","I seem recall two Bushes , two Clintons , two Obamas still popular Trump ever ."
"RT @PalmerReport: Considering the speed at which the House impeachment inquiry is now dismantling Donald Trump, and the speed at which the…",": Considering speed House impeachment inquiry dismantling Donald Trump , speed the…"
"RT @glennkirschner2: As @SykesCharlie just said on air with @ChrisJansing, Trump has an interest in turning the impeachment hearings into a…",": As said air , Trump interest turning impeachment hearings a…"
"RT @heatherjones333: 👿 HUGE! Suspected 'Whistleblower' Ciaramella May Be CIA Spy Planted in Trump White House Identified as ""Charlie"" in St…",: HUGE ! Suspected 'Whistleblower ' Ciaramella May Be CIA Spy Planted Trump White House Identified `` Charlie '' St…
RT @BibleBeltDarlin: Jesus Christ is my God. America is my Country. Donald J Trump is my President &amp; I am his prayer warrior for his Presid…,: Jesus Christ God . America Country . Donald J Trump President & amp ; I prayer warrior Presid…
RT @RVAwonk: 66 million Americans voted *not* to put Trump in office — and then returned to the polls in 2018 to elect those 231 Democrats…,: million Americans voted *not* put Trump office — returned polls elect Democrats…
"Als Assad je de beste president noemt weet je genoeg denk ik

Al-Assad noemt Trump ‘beste president’ https://t.co/cvHSgalS0W",Als Assad je de beste president noemt weet je genoeg denk ik Al-Assad noemt Trump ‘ beste president ’
